date,region,product_category,channel,media_spend,promotion_depth,weather_index,seasonality,competitor_pressure,store_execution_score,inventory_availability,pricing_change,unit_sales,revenue,margin
2024-05-05,Northeast,Tea,Convenience,40202.91,26.23,78.14,1.1481,37.72,71.19,98.41,5.24,47133,104163.15,29995.28
2024-05-05,West,Tea,Grocery,33339.65,11.55,95.03,1.1481,58.67,79.48,92.21,5.38,43405,96053.76,32716.2
2024-05-05,Northeast,Energy,Grocery,39411.47,3.27,70.32,1.1481,48.59,72.39,94.35,3.33,69408,150615.7,57471.81
2024-05-05,Southeast,Energy,Dollar,14838.48,13.07,66.66,1.1481,61.4,80.82,97.98,-2.8,78592,160413.91,53285.55
2024-05-05,Southeast,Energy,Foodservice,18507.66,30.36,58.49,1.1481,56.26,73.95,81.7,-2.61,65727,134421.39,33831.3
2024-05-05,Southwest,Juice,Dollar,22963.73,22.28,64.22,1.1481,56.59,87.42,95.87,-0.22,33547,70293.41,21298.44
2024-05-05,Southeast,Juice,Convenience,16324.63,23.84,77.08,1.1481,83.48,90.7,95.12,-2.53,37353,76457.93,20616.38
2024-05-05,Southwest,Sparkling,Foodservice,15265.39,7.84,76.61,1.1481,42.06,91.2,81.62,11.83,42712,100305.59,39015.61
2024-05-05,Northeast,Juice,Convenience,20668.21,22.28,83.49,1.1481,33.35,90.82,79.92,2.63,27092,58387.5,19419.74
2024-05-05,West,Juice,Grocery,31439.28,12.49,63.51,1.1481,15.24,76.31,100.0,-5.71,32618,64588.28,24614.73
2024-05-05,West,Energy,Club,25619.53,16.67,49.75,1.1481,58.87,91.43,87.68,6.9,77126,173146.86,57212.28
2024-05-05,Northeast,Tea,Convenience,66022.8,22.64,64.43,1.1481,59.87,68.33,83.7,-0.1,41952,88014.2,24336.23
2024-05-05,Midwest,Tea,Club,25934.19,6.44,59.14,1.1481,30.16,75.14,100.0,-0.69,43479,90679.02,35430.07
2024-05-05,Midwest,Juice,Dollar,20731.3,25.48,67.7,1.1481,68.34,72.5,94.41,2.64,37272,80335.37,20790.57
2024-05-05,Southwest,Still,Convenience,25675.5,17.98,64.96,1.1481,43.01,78.48,91.78,-3.13,48466,98594.72,32308.59
2024-05-05,West,Still,Club,52703.15,16.05,63.21,1.1481,16.58,75.41,85.23,4.58,40489,88924.39,32229.54
2024-05-05,Midwest,Tea,Dollar,28393.86,16.47,59.43,1.1481,59.36,71.37,91.94,5.51,39982,88591.49,27327.9
2024-05-05,Southwest,Tea,Club,45103.61,4.73,88.1,1.1481,36.14,73.3,90.42,-2.9,45533,92845.83,36188.82
2024-05-05,Southwest,Tea,Dollar,39288.83,28.77,69.71,1.1481,34.2,83.73,95.21,3.63,40068,87200.58,25659.5
2024-05-05,West,Tea,Convenience,32592.38,12.14,72.44,1.1481,46.45,70.59,86.13,-0.42,51251,107178.73,36619.14
2024-05-05,Southwest,Energy,Club,40501.43,12.38,103.19,1.1481,59.86,91.79,95.33,7.58,51940,117345.16,40978.79
2024-05-05,West,Juice,Foodservice,44992.98,16.8,78.27,1.1481,71.81,80.25,90.21,4.22,38104,83399.64,25271.62
2024-05-05,Northeast,Energy,Grocery,50378.2,26.91,67.55,1.1481,70.39,82.24,86.77,9.2,71063,162963.57,42511.03
2024-05-05,Southeast,Sparkling,Foodservice,46998.54,14.88,74.44,1.1481,61.14,96.9,91.71,1.14,78402,166520.81,56964.97
2024-05-05,Southeast,Tea,Club,13486.91,20.62,74.14,1.1481,43.31,97.55,82.8,4.96,44633,98373.66,33104.91
2024-05-05,West,Sparkling,Grocery,38467.51,21.17,75.8,1.1481,72.96,97.37,95.04,-2.31,54363,111523.19,33557.92
2024-05-05,Midwest,Still,Club,26981.15,20.47,62.58,1.1481,49.76,96.91,89.44,-1.65,44156,91196.42,30035.57
2024-05-05,Midwest,Tea,Dollar,13586.11,24.55,76.83,1.1481,45.71,79.89,83.2,-0.53,39359,82212.22,24364.83
2024-05-05,Southeast,Energy,Convenience,15974.63,19.13,62.03,1.1481,41.5,74.14,85.67,10.2,77615,179613.18,57350.07
2024-05-05,Northeast,Still,Foodservice,25953.43,24.3,81.03,1.1481,35.53,72.38,99.09,0.5,54405,114820.92,34501.09
2024-05-05,West,Still,Convenience,35421.47,9.2,64.91,1.1481,29.67,75.71,91.84,1.0,49202,104360.14,39586.21
2024-05-05,Midwest,Still,Dollar,57330.28,6.78,63.09,1.1481,58.11,85.39,94.65,3.14,36524,79110.82,29230.08
2024-05-05,Southwest,Energy,Convenience,29982.76,20.59,64.89,1.1481,45.08,94.38,87.96,0.95,56395,119551.88,39591.82
2024-05-05,Southwest,Tea,Convenience,21520.55,13.76,90.04,1.1481,99.01,72.87,91.04,-5.76,50088,99121.56,27595.07
2024-05-05,Midwest,Energy,Club,11649.18,18.56,74.31,1.1481,41.98,82.23,93.1,9.92,68755,158715.83,52430.47
2024-05-05,Midwest,Tea,Foodservice,20708.86,17.64,38.29,1.1481,54.66,79.57,100.0,-0.03,46130,96839.47,30745.0
2024-05-05,Southwest,Juice,Grocery,17342.67,21.99,46.74,1.1481,45.04,97.05,86.81,-0.86,44734,93136.02,30532.26
2024-05-12,Southwest,Still,Club,25863.31,16.74,65.37,1.1347,53.0,86.25,92.96,12.15,55320,130285.98,43103.81
2024-05-12,Northeast,Tea,Convenience,28973.42,12.74,75.16,1.1347,34.48,78.0,89.3,-0.62,48989,102238.25,36852.35
2024-05-12,West,Sparkling,Foodservice,39037.91,25.69,72.19,1.1347,40.45,87.83,93.26,-4.21,74437,149743.39,45798.83
2024-05-12,Midwest,Sparkling,Convenience,21048.33,5.0,80.58,1.1347,71.97,96.78,90.88,6.61,55072,123290.31,46214.15
2024-05-12,Midwest,Still,Grocery,18030.37,11.76,76.75,1.1347,41.72,93.57,93.17,1.09,45235,96031.2,35928.4
2024-05-12,Northeast,Tea,Club,36255.84,23.61,77.28,1.1347,47.29,66.68,86.26,4.83,29332,64572.66,18353.03
2024-05-12,Northeast,Juice,Dollar,21019.02,20.67,65.68,1.1347,35.85,97.48,86.59,1.87,38058,81414.09,28047.61
2024-05-12,Northeast,Energy,Convenience,40239.99,20.72,68.75,1.1347,84.33,79.67,89.82,2.77,68637,148131.63,40091.62
2024-05-12,West,Juice,Club,20233.39,26.98,57.21,1.1347,41.11,97.89,95.76,1.39,43759,93173.19,28927.91
2024-05-12,West,Energy,Grocery,30453.91,15.38,67.75,1.1347,61.07,91.51,95.53,-0.34,59725,124998.52,41736.61
2024-05-12,Northeast,Still,Dollar,39569.66,16.22,64.54,1.1347,25.22,68.76,85.91,2.75,53520,115488.26,39802.32
2024-05-12,Northeast,Still,Club,30729.41,19.01,104.66,1.1347,38.0,67.69,88.84,3.12,48444,104905.31,33210.48
2024-05-12,Midwest,Tea,Club,50161.92,21.39,77.29,1.1347,58.54,91.51,78.14,3.55,49850,108404.39,33543.35
2024-05-12,West,Tea,Convenience,36748.01,34.0,88.03,1.1347,72.82,79.53,100.0,-3.14,29505,60013.91,13378.67
2024-05-12,Midwest,Juice,Foodservice,28277.86,17.67,80.58,1.1347,55.07,72.34,85.92,8.43,36503,83120.47,25674.82
2024-05-12,Southwest,Energy,Club,36262.18,13.96,88.69,1.1347,49.61,79.03,95.99,0.79,59638,126230.69,42822.05
2024-05-12,Southeast,Sparkling,Convenience,39345.85,16.31,73.25,1.1347,45.56,63.5,95.38,5.07,73706,162629.27,51355.69
2024-05-12,Northeast,Still,Foodservice,24351.37,13.68,67.81,1.1347,57.52,78.57,90.26,1.81,56335,120450.1,39892.33
2024-05-12,West,Sparkling,Convenience,66587.28,21.26,72.31,1.1347,70.44,77.89,93.6,-2.93,67219,137028.28,38590.72
2024-05-12,Southeast,Tea,Grocery,54610.29,9.54,55.75,1.1347,58.97,79.31,94.59,-3.37,39935,81036.12,28302.27
2024-05-12,Southwest,Sparkling,Convenience,83261.09,31.73,71.18,1.1347,69.51,83.42,98.89,2.01,56131,120244.9,29006.8
2024-05-12,West,Still,Dollar,38887.21,23.06,71.44,1.1347,76.43,84.21,87.67,-3.78,50392,101822.68,27882.57
2024-05-12,West,Juice,Club,21413.93,8.11,58.84,1.1347,40.37,77.55,88.96,-1.75,38518,79470.05,29755.64
2024-05-12,West,Sparkling,Dollar,16916.51,19.65,58.25,1.1347,27.48,65.46,83.56,3.6,58199,126615.87,40883.82
2024-05-12,Midwest,Tea,Grocery,39255.3,21.99,57.09,1.1347,33.45,98.56,92.16,2.12,40303,86432.68,29595.48
2024-05-12,Midwest,Still,Club,21591.34,17.35,89.1,1.1347,44.37,82.76,96.15,-0.09,40464,84901.26,28339.69
2024-05-12,Midwest,Still,Club,34427.25,13.68,95.7,1.1347,61.77,72.88,87.72,-1.32,48607,100723.99,32248.11
2024-05-12,Northeast,Sparkling,Convenience,59568.79,4.03,90.95,1.1347,51.99,83.33,75.83,7.33,62516,140911.57,54466.63
2024-05-12,Midwest,Juice,Grocery,15778.53,18.89,98.72,1.1347,40.69,91.07,99.42,-1.19,38512,79913.09,27180.71
2024-05-12,Northeast,Energy,Dollar,32416.09,18.83,54.53,1.1347,32.69,78.41,88.79,7.7,65883,149001.18,49947.06
2024-05-12,Northeast,Tea,Club,17420.23,12.34,75.36,1.1347,61.92,99.42,89.62,-0.34,44575,93291.1,33172.36
2024-05-12,Southeast,Sparkling,Club,28503.48,26.51,53.15,1.1347,66.6,87.5,95.64,-3.39,67778,137503.43,37502.73
2024-05-12,Southeast,Tea,Dollar,23266.7,11.22,75.85,1.1347,35.49,74.61,90.96,-3.57,44454,90016.41,32629.33
2024-05-12,Northeast,Sparkling,Dollar,50288.61,4.71,46.79,1.1347,57.97,80.11,100.0,0.43,77418,163269.33,60928.1
2024-05-12,Midwest,Juice,Grocery,42231.19,17.16,87.62,1.1347,32.43,83.13,95.13,1.29,34326,73011.65,25432.14
2024-05-12,Southeast,Sparkling,Convenience,38795.67,19.38,68.55,1.1347,66.12,86.76,87.85,0.52,63676,134419.32,40978.46
2024-05-12,Southeast,Energy,Club,26508.39,15.54,92.05,1.1347,7.77,92.45,83.3,-10.0,76873,145289.58,57165.41
2024-05-12,Northeast,Juice,Dollar,27749.67,28.63,53.04,1.1347,17.34,77.21,90.37,0.32,59897,126184.22,38659.42
2024-05-12,Southeast,Juice,Foodservice,16415.97,14.53,58.62,1.1347,25.4,83.56,100.0,-0.9,36365,75681.15,27893.14
2024-05-12,Southwest,Juice,Dollar,61354.67,28.02,32.07,1.1347,81.81,83.32,99.49,2.55,40177,86521.32,21139.0
2024-05-12,Southwest,Tea,Grocery,19257.56,17.64,73.34,1.1347,86.6,91.64,92.85,3.57,33435,72721.53,21483.76
2024-05-12,West,Juice,Grocery,12159.88,7.37,51.47,1.1347,72.11,81.69,96.28,-3.97,47520,95827.97,33266.46
2024-05-12,Southwest,Sparkling,Convenience,40202.31,28.21,62.08,1.1347,27.58,85.85,95.4,-2.05,53093,109210.86,33473.68
2024-05-12,Southeast,Juice,Club,19274.31,6.97,75.91,1.1347,41.12,71.1,88.27,-9.86,51201,96922.39,36021.44
2024-05-12,Southeast,Still,Dollar,45542.78,15.84,33.61,1.1347,43.92,82.53,93.13,2.75,44703,96459.11,32883.31
2024-05-12,Northeast,Juice,Grocery,45111.95,21.4,59.33,1.1347,69.14,95.24,90.58,6.13,38043,84783.56,25580.5
2024-05-12,Southeast,Juice,Foodservice,20854.4,16.58,72.95,1.1347,56.77,96.1,81.66,5.88,44105,98065.13,33178.13
2024-05-12,Southwest,Tea,Foodservice,40993.95,0.0,77.48,1.1347,75.4,69.27,92.35,8.18,36670,83307.58,30256.58
2024-05-12,Southeast,Tea,Dollar,25594.39,20.91,65.63,1.1347,47.54,73.25,87.26,-7.17,44124,86017.55,26110.16
2024-05-12,Midwest,Energy,Club,20860.32,26.05,64.04,1.1347,27.87,95.9,86.55,11.26,49657,116023.79,37959.68
2024-05-12,Southeast,Tea,Dollar,13627.13,25.41,87.65,1.1347,36.08,82.62,83.92,-10.0,40954,77403.97,23700.98
2024-05-12,Northeast,Sparkling,Dollar,79612.74,12.62,52.05,1.1347,68.46,72.79,100.0,-0.17,59164,124027.38,39370.88
2024-05-12,Midwest,Sparkling,Foodservice,23667.01,16.95,61.16,1.1347,75.47,95.84,87.67,5.29,50966,112693.18,35563.56
2024-05-12,Midwest,Energy,Convenience,58506.14,16.67,61.3,1.1347,66.54,83.39,87.46,0.26,64200,135173.37,42304.55
2024-05-12,Southwest,Still,Convenience,21155.81,29.91,79.39,1.1347,55.36,83.88,83.46,5.28,39796,87983.19,23379.03
2024-05-12,Northeast,Sparkling,Foodservice,44385.42,31.05,82.67,1.1347,48.61,97.54,85.56,-3.22,52798,107307.61,30389.99
2024-05-12,Midwest,Still,Convenience,32503.41,12.16,82.93,1.1347,43.59,89.88,99.29,-0.85,55574,115715.42,42368.13
2024-05-12,Midwest,Sparkling,Foodservice,26566.18,26.94,77.34,1.1347,50.56,82.02,93.68,13.94,54524,130466.45,36853.9
2024-05-12,Southwest,Energy,Grocery,22187.12,24.57,77.54,1.1347,64.54,99.95,88.21,8.16,61614,139952.18,41657.03
2024-05-12,West,Still,Convenience,23985.45,17.74,71.92,1.1347,54.79,79.77,92.16,-2.1,49032,100801.04,31967.99
2024-05-12,Northeast,Tea,Club,35077.28,25.26,48.09,1.1347,40.47,90.41,82.52,-4.41,48291,96937.05,30116.8
2024-05-12,Midwest,Sparkling,Convenience,83516.09,23.91,34.86,1.1347,73.75,74.26,90.1,-1.04,52452,109003.06,28546.88
2024-05-12,Southwest,Still,Dollar,23964.39,25.51,75.87,1.1347,45.88,85.3,93.94,-0.19,35957,75368.38,22449.33
2024-05-12,Northeast,Energy,Foodservice,80229.76,0.0,53.96,1.1347,44.77,83.5,85.94,7.01,70001,157302.41,64971.02
2024-05-12,Northeast,Sparkling,Foodservice,28120.5,12.38,65.16,1.1347,63.18,89.83,100.0,2.55,55155,118776.74,40778.99
2024-05-12,Midwest,Energy,Convenience,43272.92,3.71,72.12,1.1347,18.79,74.56,92.49,11.58,64966,152228.72,63194.55
2024-05-12,Southeast,Tea,Club,21086.44,9.36,81.11,1.1347,62.2,67.17,92.0,8.73,43885,100207.92,33367.64
2024-05-12,Southeast,Still,Club,26167.15,17.37,76.27,1.1347,12.4,70.92,86.18,6.85,25672,57603.62,20511.55
2024-05-12,Southeast,Tea,Club,26592.26,17.57,54.36,1.1347,62.29,84.07,75.24,-2.77,56319,114990.0,36145.85
2024-05-12,West,Tea,Grocery,39996.23,12.88,57.38,1.1347,59.07,87.06,100.0,7.74,52460,118693.67,40658.65
2024-05-12,Southeast,Still,Grocery,22964.85,18.53,87.61,1.1347,56.49,86.91,88.52,0.99,57048,120989.7,38665.16
2024-05-12,Southwest,Still,Foodservice,23682.9,27.12,57.31,1.1347,70.18,89.44,97.28,2.83,41412,89427.38,23975.98
2024-05-12,West,Juice,Foodservice,25950.03,26.1,94.98,1.1347,31.79,72.56,98.96,1.64,37876,80843.96,23981.47
2024-05-12,Midwest,Energy,Foodservice,12884.64,14.05,57.35,1.1347,45.32,85.59,96.95,-1.35,67406,139637.56,48999.91
2024-05-12,Southwest,Tea,Club,26361.39,22.12,88.41,1.1347,45.19,79.29,90.66,0.01,40053,84115.12,25852.67
2024-05-12,Southeast,Juice,Club,27397.34,18.57,59.48,1.1347,57.22,86.46,93.63,1.42,46434,98899.37,31458.07
2024-05-12,Midwest,Still,Dollar,13567.15,17.65,71.56,1.1347,57.9,66.33,91.89,10.55,32619,75728.45,22652.98
2024-05-12,West,Tea,Grocery,35541.66,20.11,90.67,1.1347,56.12,90.3,99.36,-10.0,43815,82810.73,26215.71
2024-05-12,Northeast,Juice,Foodservice,34254.31,6.82,61.62,1.1347,60.2,86.67,83.52,4.01,37361,81605.57,30063.51
2024-05-12,Southwest,Energy,Club,30916.91,19.51,71.38,1.1347,74.29,85.38,99.52,-0.03,51079,107235.72,31490.51
2024-05-12,West,Energy,Foodservice,31140.1,28.75,98.39,1.1347,49.51,74.13,88.87,2.64,56883,122611.2,32698.12
2024-05-12,Southwest,Tea,Dollar,34813.64,19.33,91.28,1.1347,68.23,94.43,99.27,6.13,43961,97978.25,30495.41
2024-05-12,West,Energy,Dollar,21918.95,12.49,58.53,1.1347,67.91,85.23,100.0,7.99,68627,155639.01,51743.19
2024-05-12,Midwest,Sparkling,Grocery,26079.31,11.99,82.22,1.1347,26.99,81.98,96.41,3.72,58481,127382.61,47975.03
2024-05-12,Southwest,Sparkling,Foodservice,44563.09,19.31,60.26,1.1347,30.13,87.72,100.0,2.27,59578,127959.92,44302.59
2024-05-12,Midwest,Energy,Dollar,23520.09,19.02,83.33,1.1347,45.13,80.69,81.48,9.16,64285,147360.17,47605.02
2024-05-12,Northeast,Juice,Club,31470.27,25.72,80.87,1.1347,23.83,78.29,88.72,-1.9,56546,116487.22,36530.07
2024-05-12,Northeast,Tea,Foodservice,29758.55,27.83,71.92,1.1347,56.53,72.23,97.45,-3.38,48656,98726.71,25763.85
2024-05-12,Southeast,Sparkling,Grocery,47673.36,10.19,55.57,1.1347,48.97,73.8,95.35,0.61,68284,144276.15,50678.46
2024-05-19,Northeast,Energy,Club,30394.03,14.41,65.41,1.1194,76.1,73.04,93.19,-0.74,61231,127634.43,38428.23
2024-05-19,Northeast,Sparkling,Dollar,18015.05,21.12,97.58,1.1194,59.77,78.87,100.0,0.33,59380,125115.74,36935.4
2024-05-19,Northeast,Tea,Grocery,26217.39,24.23,76.36,1.1194,48.32,92.19,91.59,9.79,41457,95583.38,29496.49
2024-05-19,Northeast,Still,Foodservice,19558.21,13.12,67.08,1.1194,44.11,94.68,85.16,4.38,47210,103487.32,37934.25
2024-05-19,Southeast,Tea,Dollar,38034.02,20.01,88.87,1.1194,9.64,70.73,85.74,0.63,37162,78528.12,27242.79
2024-05-19,Northeast,Tea,Grocery,52730.82,25.78,66.87,1.1194,78.68,92.3,85.47,2.32,37322,80195.79,21487.8
2024-05-19,West,Still,Club,22287.46,15.83,61.8,1.1194,52.96,79.87,87.59,3.44,49573,107684.22,35314.0
2024-05-19,Northeast,Sparkling,Foodservice,38004.07,12.74,84.16,1.1194,62.48,79.97,84.63,-0.5,62185,129937.3,43079.32
2024-05-19,Southeast,Tea,Foodservice,46270.42,4.2,53.4,1.1194,58.45,79.41,99.8,-4.6,43808,87768.04,32842.58
2024-05-19,Midwest,Still,Grocery,44762.58,26.37,43.57,1.1194,70.47,80.92,96.84,5.61,42090,93346.51,24431.61
2024-05-19,Southwest,Tea,Club,22224.68,22.18,74.45,1.1194,46.65,77.0,94.32,1.61,38425,81993.21,24835.31
2024-05-19,Southwest,Juice,Club,44759.22,29.7,74.41,1.1194,30.76,85.72,98.74,-2.16,33399,68622.98,20316.9
2024-05-19,Midwest,Energy,Convenience,38387.99,11.54,92.3,1.1194,39.32,90.51,100.0,2.47,48037,103369.51,38701.98
2024-05-19,Midwest,Juice,Convenience,39467.46,19.05,76.55,1.1194,53.51,89.37,92.57,4.64,43827,96306.57,31128.93
2024-05-19,Southwest,Still,Grocery,48459.59,19.81,100.16,1.1194,73.06,74.41,92.44,9.92,40802,94187.21,26510.41
2024-05-19,Southwest,Tea,Dollar,42360.1,24.77,74.73,1.1194,17.42,85.21,89.47,-1.36,47933,99286.94,33036.99
2024-05-19,Southeast,Sparkling,Dollar,32460.28,14.48,58.03,1.1194,55.03,87.99,98.17,4.21,55593,121659.97,41461.89
2024-05-19,Southwest,Tea,Dollar,24533.53,11.9,72.27,1.1194,53.09,78.67,85.91,9.35,36143,82994.44,28576.31
2024-05-19,Southeast,Energy,Dollar,52439.84,28.94,101.22,1.1194,21.78,74.33,100.0,5.48,75996,168341.03,49969.06
2024-05-19,Northeast,Still,Dollar,23084.91,9.91,56.54,1.1194,47.3,99.03,94.8,3.79,53106,115749.3,44265.15
2024-05-19,Southeast,Tea,Foodservice,36504.6,24.47,67.71,1.1194,48.93,86.48,100.0,1.6,36697,78294.67,23526.84
2024-05-19,Southwest,Energy,Dollar,23899.8,10.24,49.43,1.1194,33.98,84.07,93.3,1.73,57371,122568.89,46467.87
2024-05-19,Southwest,Sparkling,Grocery,31913.3,9.4,66.8,1.1194,81.58,84.45,90.46,7.25,51292,115526.3,38176.33
2024-05-19,West,Energy,Dollar,25865.45,35.04,53.81,1.1194,51.05,73.93,86.17,7.36,71575,161363.24,38106.71
2024-05-19,Southeast,Energy,Grocery,20416.82,21.73,84.48,1.1194,54.9,85.93,100.0,6.29,63553,141855.29,43362.44
2024-05-19,Southwest,Juice,Foodservice,57083.16,18.5,70.18,1.1194,63.86,100.0,87.36,5.6,37521,83205.65,27130.14
2024-05-19,Midwest,Tea,Club,13238.37,19.62,84.51,1.1194,58.99,89.49,92.29,1.17,37149,78927.24,24840.3
2024-05-19,Southwest,Tea,Club,28666.59,18.75,80.31,1.1194,50.03,68.23,87.05,3.35,29025,62994.41,19213.18
2024-05-19,Southeast,Sparkling,Grocery,58324.19,25.62,59.08,1.1194,40.67,92.19,98.34,2.55,56352,121354.11,37715.81
2024-05-19,Southwest,Energy,Dollar,32559.89,27.88,51.58,1.1194,34.16,67.95,88.66,-5.5,56585,112296.99,31534.38
2024-05-19,Northeast,Juice,Foodservice,29498.05,9.1,98.7,1.1194,52.13,74.72,86.39,-1.24,37904,78609.53,27807.71
2024-05-19,Southeast,Energy,Club,35415.95,14.7,71.19,1.1194,68.73,81.45,93.07,4.58,57927,127216.31,40366.49
2024-05-19,West,Energy,Club,15253.02,25.99,80.98,1.1194,23.92,92.57,100.0,-1.27,68717,142471.17,46753.72
2024-05-19,Northeast,Sparkling,Grocery,24949.41,0.0,72.03,1.1194,21.57,89.28,100.0,-0.63,61539,128414.09,57174.68
2024-05-19,Southeast,Energy,Club,17475.37,11.01,62.39,1.1194,44.19,66.6,80.12,-4.64,64118,128396.49,44276.61
2024-05-19,Northeast,Still,Club,28029.76,11.74,83.41,1.1194,29.6,96.59,96.59,-1.37,48161,99751.2,39008.14
2024-05-19,Southeast,Energy,Dollar,16244.68,20.03,58.18,1.1194,92.85,82.88,88.32,2.85,66251,143096.6,38331.51
2024-05-19,West,Juice,Foodservice,15987.73,28.6,44.9,1.1194,39.28,78.61,87.28,2.65,46445,100120.93,28401.79
2024-05-19,Northeast,Energy,Foodservice,24305.23,12.78,81.24,1.1194,51.54,93.05,88.23,-6.83,86072,168412.78,60299.75
2024-05-19,West,Energy,Foodservice,17945.53,12.91,94.1,1.1194,3.65,73.45,99.32,-5.13,78433,156253.82,60766.87
2024-05-19,Northeast,Energy,Dollar,8268.8,20.88,50.56,1.1194,33.05,90.01,93.54,2.21,63780,136902.11,46324.17
2024-05-19,Midwest,Juice,Grocery,46083.48,13.78,69.98,1.1194,52.06,66.95,87.14,6.05,39521,88013.92,28509.33
2024-05-19,Midwest,Still,Dollar,26590.71,13.39,64.38,1.1194,18.21,78.41,83.68,4.31,47425,103889.38,39065.42
2024-05-19,West,Sparkling,Foodservice,47581.19,18.54,93.57,1.1194,40.44,78.29,81.15,0.81,50333,106559.89,34926.41
2024-05-19,Northeast,Sparkling,Foodservice,28718.05,30.86,75.06,1.1194,76.59,82.54,95.62,4.43,55544,121811.98,28786.22
2024-05-19,Northeast,Juice,Convenience,15513.2,22.81,60.3,1.1194,31.55,84.69,84.91,7.93,34489,78168.93,25433.66
2024-05-19,Southwest,Juice,Foodservice,32127.89,22.26,68.08,1.1194,85.23,77.82,87.29,1.41,55405,117989.9,30744.29
2024-05-19,Northeast,Juice,Club,43001.71,26.0,72.16,1.1194,50.72,81.73,89.71,-2.78,42792,87366.16,25012.82
2024-05-19,Northeast,Still,Foodservice,22312.55,0.0,76.09,1.1194,47.51,90.23,97.67,4.49,54749,120130.77,50149.73
2024-05-19,Northeast,Energy,Foodservice,65064.7,23.9,67.39,1.1194,56.5,75.11,76.92,-2.8,73719,150473.3,42436.76
2024-05-19,West,Juice,Grocery,39821.87,31.15,67.32,1.1194,34.27,87.43,84.85,-2.33,34961,71704.74,20614.21
2024-05-19,Southeast,Still,Grocery,29278.05,21.84,47.18,1.1194,48.23,72.72,80.2,2.19,53240,114247.2,34036.81
2024-05-19,Midwest,Tea,Dollar,18867.3,30.47,38.38,1.1194,18.72,70.97,97.53,4.49,46879,102869.34,29785.42
2024-05-19,Southwest,Still,Club,11926.15,16.69,60.74,1.1194,42.66,77.22,92.54,-1.32,46692,96756.29,32177.25
2024-05-19,Southeast,Sparkling,Convenience,24934.42,11.29,65.19,1.1194,74.25,73.22,95.01,6.6,65238,146037.48,46372.51
2024-05-19,Northeast,Still,Club,49664.88,15.89,64.22,1.1194,23.11,81.22,88.3,-4.14,52794,106275.55,38508.24
2024-05-19,Midwest,Still,Club,32965.95,12.36,94.6,1.1194,100.0,81.41,87.88,1.53,42506,90626.97,26567.02
2024-05-19,Southwest,Tea,Grocery,36337.55,13.35,65.74,1.1194,56.12,83.48,94.94,-2.78,38345,78282.62,26595.5
2024-05-19,Southwest,Energy,Dollar,40040.72,7.95,67.16,1.1194,62.58,94.46,89.54,8.3,50052,113833.49,42035.83
2024-05-19,Southwest,Juice,Club,44700.45,18.45,69.91,1.1194,23.64,96.6,100.0,2.66,45417,97915.64,35953.09
2024-05-19,Southwest,Sparkling,Dollar,32325.95,27.2,51.1,1.1194,65.7,81.6,83.57,5.36,52331,115791.19,30574.38
2024-05-19,Northeast,Juice,Foodservice,27975.96,25.27,101.73,1.1194,28.76,75.93,90.49,5.47,40165,88963.66,27358.12
2024-05-19,Southwest,Tea,Dollar,17874.3,24.31,77.12,1.1194,38.4,98.67,100.0,-9.01,50718,96915.51,31641.06
2024-05-19,Midwest,Still,Foodservice,25651.78,25.05,60.66,1.1194,59.52,80.01,85.31,7.18,51239,115329.9,32167.59
2024-05-19,Midwest,Sparkling,Grocery,24680.37,10.0,57.66,1.1194,37.94,75.64,95.86,0.58,42235,89206.1,32686.0
2024-05-19,Southeast,Sparkling,Grocery,64220.57,21.29,66.21,1.1194,56.93,81.14,94.42,7.19,60189,135485.76,40662.96
2024-05-19,Southeast,Tea,Dollar,16936.6,7.29,72.17,1.1194,3.17,76.01,93.55,5.61,41425,91874.64,38383.54
2024-05-19,West,Juice,Dollar,6319.47,10.18,72.97,1.1194,65.51,78.13,93.6,1.5,24479,52176.35,17621.96
2024-05-19,Southeast,Tea,Dollar,35633.13,21.35,59.19,1.1194,11.34,82.6,83.8,-0.69,47908,99908.8,35180.69
2024-05-19,West,Energy,Dollar,59087.45,13.87,71.83,1.1194,71.02,74.5,91.04,-2.82,74623,152282.35,47332.53
2024-05-19,Northeast,Tea,Dollar,40733.26,19.52,67.55,1.1194,63.74,92.94,84.41,0.76,28354,59995.79,18822.82
2024-05-19,Southeast,Still,Foodservice,25161.99,19.68,90.32,1.1194,71.98,78.32,90.25,-2.25,43059,88389.53,25417.78
2024-05-19,Southeast,Sparkling,Foodservice,31706.97,22.82,59.65,1.1194,42.3,75.72,88.64,-0.9,59464,123752.83,37548.54
2024-05-19,Midwest,Tea,Dollar,11861.91,7.27,43.87,1.1194,39.64,87.67,81.88,-4.85,27445,54837.28,21405.44
2024-05-19,West,Juice,Grocery,24421.91,31.16,60.91,1.1194,47.56,81.99,92.04,0.5,45734,96526.88,25736.75
2024-05-19,Southwest,Juice,Grocery,25309.04,16.54,76.2,1.1194,32.79,79.54,100.0,5.43,30526,67582.98,23433.82
2024-05-26,Northeast,Energy,Grocery,11895.1,13.04,54.6,1.1023,64.65,85.32,97.04,-1.21,62467,129599.64,43245.18
2024-05-26,Midwest,Still,Club,15529.5,14.58,63.54,1.1023,68.88,65.41,85.82,2.77,44078,95126.61,28524.86
2024-05-26,Midwest,Still,Foodservice,31635.95,30.79,48.45,1.1023,70.16,87.48,89.33,-5.6,45051,89308.28,22263.41
